# t, hp, hx
1.886672910800000005e-02 -2.669114405500000106e-03 -1.166405251000000058e-05
1.889052090299999861e-02 -2.260243920799999938e-03 -1.312624222500000081e-05
1.891430781799999933e-02 -1.876439843000000029e-03 -1.400909785999999970e-05
1.893809935199999850e-02 -1.520629640799999989e-03 -1.418972373400000061e-05
1.896189197199999940e-02 -1.235074259200000073e-03 -1.359955460300000080e-05
1.898568643100000120e-02 -1.045259669499999915e-03 -1.219660427699999957e-05
1.900892696699999981e-02 -9.304974754099999603e-04 -9.881555053499999186e-06
1.903273056100000110e-02 -8.697780051899999931e-04 -6.709355192599999775e-06
1.905652821299999924e-02 -8.830899038999999754e-04 -2.680450362199999871e-06
1.908031574499999966e-02 -9.847533918500000344e-04 2.041697499299999805e-06
1.910411102100000036e-02 -1.165095163200000061e-03 7.234207140899999803e-06
1.912790288300000169e-02 -1.415779243400000064e-03 1.253999265799999963e-05
1.915169615199999870e-02 -1.782319546099999947e-03 1.747982369799999842e-05
1.917548826100000034e-02 -2.234618091699999871e-03 2.152224084699999915e-05
1.919928145999999849e-02 -2.671085116099999966e-03 2.424049552499999831e-05
1.922307823299999885e-02 -2.996100723800000209e-03 2.540019505300000093e-05
1.924687285200000000e-02 -3.111184413300000038e-03 2.499454848899999848e-05
1.927066607099999981e-02 -3.040489643500000200e-03 2.317413507899999963e-05
1.929446350800000098e-02 -2.799146741500000042e-03 2.026718196400000075e-05
1.931826082600000133e-02 -2.457231789700000096e-03 1.668845055399999954e-05
1.934205504500000061e-02 -2.122856125199999895e-03 1.277900680999999989e-05
1.936584510099999962e-02 -1.805355076299999979e-03 8.879771456099999749e-06
1.938963996299999937e-02 -1.539159823600000062e-03 5.217871651500000396e-06
1.941342947700000141e-02 -1.333771544799999906e-03 1.895557267999999898e-06
1.943721885500000052e-02 -1.193990188600000009e-03 -1.042117855300000030e-06
1.946101150700000129e-02 -1.120526321600000047e-03 -3.561703921400000152e-06
1.948480801200000098e-02 -1.107274781300000063e-03 -5.632428835700000045e-06
1.950860890600000092e-02 -1.150877836600000016e-03 -7.330712417800000181e-06
1.953240388099999891e-02 -1.245597544199999931e-03 -8.700020425700000316e-06
1.955620145800000126e-02 -1.397738897099999903e-03 -9.711212953500000328e-06
1.957999317300000014e-02 -1.606383964400000036e-03 -1.030684677000000019e-05
1.960378257799999871e-02 -1.886872709999999924e-03 -1.041324707800000041e-05
1.962757742800000024e-02 -2.248675094800000208e-03 -9.954166213100000356e-06
1.965137297099999944e-02 -2.647739172700000216e-03 -8.862474429300000171e-06
1.967516524099999914e-02 -3.008783826500000067e-03 -7.128805330799999644e-06
1.969896388400000156e-02 -3.227350907499999984e-03 -4.719041830100000244e-06
1.972275256800000084e-02 -3.263230557199999892e-03 -1.738959327299999955e-06
1.974654791699999995e-02 -3.140148871599999798e-03 1.431545624500000040e-06
1.977034248899999999e-02 -2.867995894599999901e-03 4.527669839700000140e-06
1.979413608700000132e-02 -2.534840874099999856e-03 7.382331113899999742e-06
1.981793370199999918e-02 -2.199502128100000106e-03 9.714634540700000371e-06
1.984171763300000141e-02 -1.903165024499999967e-03 1.138358525700000078e-05
1.986551856299999946e-02 -1.675397876500000095e-03 1.238356987300000062e-05
1.988932436699999973e-02 -1.480189008199999951e-03 1.264636398299999921e-05
1.991311854000000006e-02 -1.336051262699999983e-03 1.214979894799999927e-05
1.993691599100000031e-02 -1.267580371999999954e-03 1.093554928100000010e-05
1.996071185400000170e-02 -1.265535761400000047e-03 9.083246710199999673e-06
1.998450634499999989e-02 -1.297221499000000052e-03 6.890877458200000285e-06
2.000773721600000027e-02 -1.330086073499999995e-03 4.437321569100000345e-06
2.003153672400000140e-02 -1.380547149300000078e-03 1.717619801300000028e-06
2.005533598300000137e-02 -1.462223629899999907e-03 -1.229426380600000039e-06
2.007913278699999943e-02 -1.551359611100000015e-03 -4.200099355500000285e-06
2.010292617299999987e-02 -1.687157616000000034e-03 -7.082797582299999685e-06
2.012672613000000138e-02 -1.913291868400000036e-03 -9.742424435600000775e-06
2.015053369500000024e-02 -2.183915701099999919e-03 -1.204459725900000017e-05
2.017433732200000010e-02 -2.448908564099999859e-03 -1.388236370499999937e-05
2.019813395299999842e-02 -2.664133880100000209e-03 -1.519616408000000044e-05
2.022193678000000147e-02 -2.773163362800000042e-03 -1.600778324500000039e-05
2.024574066500000116e-02 -2.763793526499999913e-03 -1.626066307199999989e-05
2.026955199900000101e-02 -2.616283608899999929e-03 -1.597458540300000085e-05
2.029335383599999848e-02 -2.377943918700000173e-03 -1.524141509400000021e-05
2.031715509300000000e-02 -2.133039701600000088e-03 -1.408031892499999962e-05
2.034094979899999864e-02 -1.901359505999999965e-03 -1.251009113400000011e-05
2.036474858900000004e-02 -1.706590413700000055e-03 -1.058070823499999967e-05
2.038854456499999968e-02 -1.540519926600000030e-03 -8.392807718300000194e-06
2.041234310599999990e-02 -1.419474723999999922e-03 -6.062252821500000399e-06
2.043614192300000076e-02 -1.375260430599999995e-03 -3.704609686199999994e-06
2.045994405999999877e-02 -1.382972513300000051e-03 -1.320501578299999912e-06
2.048373722100000141e-02 -1.427624694399999908e-03 1.059851707500000004e-06
2.050753367300000088e-02 -1.495796344700000072e-03 3.259076792800000114e-06
2.053132862000000072e-02 -1.562401992400000005e-03 5.158025390399999859e-06
2.055512243799999944e-02 -1.622520447700000028e-03 6.807626115499999971e-06
2.057891150499999849e-02 -1.673120459399999975e-03 8.254783391100000429e-06
2.060270765899999829e-02 -1.707106663599999938e-03 9.452608538899999805e-06
2.062651009099999988e-02 -1.738678651300000055e-03 1.038963889499999976e-05
2.065030397799999876e-02 -1.790260088800000021e-03 1.106423699200000024e-05
2.067410389000000001e-02 -1.879608714099999895e-03 1.146336708200000003e-05
2.069790130199999911e-02 -2.025149383700000118e-03 1.160867667500000054e-05
2.072169976099999880e-02 -2.213719381099999925e-03 1.150517356999999918e-05
2.074549312200000065e-02 -2.413276007000000195e-03 1.114999879199999983e-05
2.076929343799999855e-02 -2.592465671100000184e-03 1.053872121899999957e-05
2.079309567399999920e-02 -2.695446464799999917e-03 9.631006170399999375e-06
2.081689186199999972e-02 -2.679040778600000165e-03 8.437252019699999252e-06
2.084068605600000040e-02 -2.536387769700000107e-03 7.032893885900000231e-06
2.086448449600000060e-02 -2.324431314300000155e-03 5.448628114199999660e-06
2.088828520100000086e-02 -2.094008427099999965e-03 3.733052535700000068e-06
2.091208426999999898e-02 -1.868570520500000042e-03 1.965836431099999866e-06
2.093588236000000144e-02 -1.653559930600000030e-03 1.499934039500000106e-07
2.095967560499999854e-02 -1.464577040799999990e-03 -1.652600159599999927e-06
2.098346707800000099e-02 -1.328921975800000099e-03 -3.342506822400000030e-06
2.100715698299999989e-02 -1.236068053900000021e-03 -4.962149757200000009e-06
2.103095737400000054e-02 -1.184629992400000045e-03 -6.544995261499999821e-06
2.105476178899999898e-02 -1.172004827599999960e-03 -7.864554157499999831e-06
2.107856200499999902e-02 -1.187101227500000043e-03 -8.845232377100000347e-06
2.110235670499999855e-02 -1.202972497399999946e-03 -9.674086381399999332e-06
2.112615670499999945e-02 -1.221380023099999986e-03 -1.032674307000000033e-05
2.114995280200000077e-02 -1.236550800999999941e-03 -1.075252179599999983e-05
2.117374622699999889e-02 -1.234743522800000074e-03 -1.094261736800000038e-05
2.119753899300000008e-02 -1.229880099700000028e-03 -1.088696624100000080e-05
2.122134636699999841e-02 -1.238885458800000061e-03 -1.062142970700000079e-05
2.124513945100000092e-02 -1.273779480200000046e-03 -1.015455419500000012e-05
2.126894084700000145e-02 -1.341508715999999895e-03 -9.445472414200000271e-06
2.129274259000000016e-02 -1.463606086699999935e-03 -8.454975043499999884e-06
2.131654284199999833e-02 -1.646418444200000103e-03 -7.216758183399999998e-06
2.134033655699999962e-02 -1.872791101899999892e-03 -5.795487655599999640e-06
2.136414030699999855e-02 -2.111103050500000040e-03 -4.218926685700000401e-06
2.138793957099999893e-02 -2.297028468899999995e-03 -2.501948047600000066e-06
2.141174111299999974e-02 -2.382500465800000203e-03 -6.059187746799999708e-07
2.143554248700000123e-02 -2.356731524200000177e-03 1.191963222199999913e-06
2.145934244000000102e-02 -2.226967618300000010e-03 2.849799451399999909e-06
2.148313975100000009e-02 -2.051048690300000081e-03 4.460268903799999590e-06
2.150693915199999862e-02 -1.872196697200000006e-03 5.853557900700000223e-06
2.153073946000000002e-02 -1.698710534600000096e-03 7.127628582699999758e-06
2.155455038900000106e-02 -1.534307820600000006e-03 8.356019070300000492e-06
2.157835102300000030e-02 -1.394768318199999992e-03 9.368738453900000691e-06
2.160215291100000060e-02 -1.296981362000000073e-03 9.985801639100000583e-06
2.162594971800000168e-02 -1.230360154500000037e-03 1.023816308000000041e-05
2.164974062700000118e-02 -1.196603011500000030e-03 1.020248191100000028e-05
2.167353710699999880e-02 -1.195227956699999915e-03 9.905793771299999215e-06
2.169733796599999931e-02 -1.207966541499999992e-03 9.366089716199999259e-06
2.172113970599999846e-02 -1.220146413699999899e-03 8.594373244599999353e-06
2.174494058099999891e-02 -1.229114934200000028e-03 7.611774145799999994e-06
2.176874067399999987e-02 -1.226826140600000047e-03 6.489713585100000217e-06
2.179254397199999888e-02 -1.213971643600000004e-03 5.271780031399999617e-06
2.181634195199999918e-02 -1.203390788000000032e-03 4.010665882799999852e-06
2.184013878399999886e-02 -1.210485694499999904e-03 2.786052496699999825e-06
2.186394042300000146e-02 -1.247551661299999958e-03 1.635547250500000089e-06
2.188773591099999957e-02 -1.331698570199999930e-03 5.097182380400000209e-07
2.191154174300000146e-02 -1.466776968699999920e-03 -1.073935445500000095e-06
2.193534648400000120e-02 -1.636329020299999914e-03 -1.744423891700000024e-06
2.195914677299999965e-02 -1.827144137599999918e-03 -2.137281736900000123e-06
2.198294280100000081e-02 -1.995822325600000047e-03 -3.163714359299999993e-06
2.200659593800000091e-02 -2.091839468000000150e-03 -3.833251176199999859e-06
2.203040741600000019e-02 -2.095779202099999801e-03 -4.951085018800000159e-06
2.205420943999999994e-02 -2.001366309300000191e-03 -6.559168367400000241e-06
2.207801678699999881e-02 -1.845617328799999948e-03 -7.981522928699999778e-06
2.210182158500000049e-02 -1.669621279399999920e-03 -8.896078201900000732e-06
2.212562493699999841e-02 -1.497802909699999909e-03 -9.456544959700000034e-06
2.214942501999999855e-02 -1.339209558899999907e-03 -9.714640286199999666e-06
2.217322506700000057e-02 -1.197676277100000013e-03 -9.775963397000000184e-06
2.219701962699999892e-02 -1.095970199500000001e-03 -9.703907801999999674e-06
2.222081839800000083e-02 -1.031250340199999947e-03 -9.452078662899999177e-06
2.224462026200000123e-02 -9.941822862800000615e-04 -8.974884185700000681e-06
2.226842172500000105e-02 -9.904417299500000750e-04 -8.294605920800000219e-06
2.229221795199999925e-02 -1.013384613400000051e-03 -7.426888850299999579e-06
2.231602398400000034e-02 -1.041150049199999995e-03 -6.312050649000000116e-06
2.233983816599999922e-02 -1.061658945600000041e-03 -5.118403024599999968e-06
2.236365269900000147e-02 -1.073570355900000045e-03 -3.996738773100000005e-06
2.238745658900000157e-02 -1.083287039700000067e-03 -2.906536833600000161e-06
2.241125408499999860e-02 -1.088023645300000095e-03 -5.414613336100000387e-07
2.243505378999999939e-02 -1.106383241400000095e-03 6.333797652899999595e-07
2.245885775400000006e-02 -1.155578008100000042e-03 1.930027903299999901e-07
2.248266019500000032e-02 -1.243780750299999967e-03 8.471766635000000132e-07
2.250646459500000099e-02 -1.374562205399999923e-03 1.681330927100000031e-06
2.253026253199999843e-02 -1.546065849900000099e-03 2.446214024399999899e-06
2.255406250799999943e-02 -1.752775414999999896e-03 3.194591303000000194e-06
2.257786130100000038e-02 -1.947586110899999969e-03 3.867630616000000134e-06
2.260166309399999976e-02 -2.080576162099999869e-03 4.403264486300000406e-06
2.262546726000000050e-02 -2.124073171600000028e-03 4.873255579200000050e-06
2.264926650000000097e-02 -2.062402501100000108e-03 5.204305445100000326e-06
2.267307102000000116e-02 -1.912131809099999963e-03 5.392149236300000324e-06
2.269687117300000015e-02 -1.734633483199999942e-03 5.452602542500000384e-06
2.272067566100000047e-02 -1.560829807299999976e-03 5.281879943099999834e-06
2.274447627600000021e-02 -1.391581478200000022e-03 4.828473626199999999e-06
2.276827672600000019e-02 -1.236220914799999971e-03 4.098628892000000224e-06
2.279207454499999896e-02 -1.110851950000000046e-03 3.236006142600000088e-06
2.281587604799999863e-02 -1.019971553999999897e-03 2.161764405900000188e-06
2.283967604400000129e-02 -9.621687813200000255e-04 9.685083092499999631e-07
2.286347258799999865e-02 -9.361446874300000500e-04 -1.454836173700000002e-07
2.288727265600000102e-02 -9.336782140200000331e-04 -1.243478490400000023e-06
2.291107055999999989e-02 -9.455389382299999841e-04 -2.312018052100000181e-06
2.293486920200000015e-02 -9.542733183000000211e-04 -4.025119133700000374e-06
2.295867551100000056e-02 -9.519340632599999777e-04 -4.919443499999999684e-06
2.298247973800000149e-02 -9.442299180400000195e-04 -4.745370351400000341e-06
2.300603553400000154e-02 -9.390980731100000145e-04 -4.993926721100000288e-06
2.302985694599999841e-02 -9.388884518400000129e-04 -5.076890553200000124e-06
2.305365845700000152e-02 -9.557104917299999490e-04 -4.754768331199999924e-06
2.307745911899999891e-02 -1.013647558700000008e-03 -4.109046747700000121e-06
2.310125525500000138e-02 -1.113009290199999972e-03 -3.316553485800000038e-06
2.312505908900000171e-02 -1.252257948199999964e-03 -2.498539339800000135e-06
2.314885598800000069e-02 -1.445978935800000097e-03 -1.795570223099999961e-06
2.317265345300000001e-02 -1.663174558399999970e-03 -1.304960366900000046e-06
2.319645176399999856e-02 -1.846539476600000040e-03 -1.096590593599999899e-06
2.322025277499999846e-02 -1.955301088000000083e-03 -1.085130776199999976e-06
2.324405150300000097e-02 -1.966974011299999804e-03 -1.193228574700000058e-06
2.326785013799999996e-02 -1.877358674200000060e-03 -1.395883448200000086e-06
2.329164094700000159e-02 -1.731498869700000103e-03 -1.584525626999999928e-06
2.331543157700000091e-02 -1.572888211300000000e-03 -1.640012660799999901e-06
2.333922997599999910e-02 -1.412302229699999951e-03 -1.563410943400000008e-06
2.336302586300000039e-02 -1.256644790600000084e-03 -1.376477353900000016e-06
2.338681896099999852e-02 -1.121090374299999999e-03 -1.043137949899999962e-06
2.341061475400000105e-02 -1.021651842899999954e-03 -5.511772325100000271e-07
2.343441377100000111e-02 -9.561173447100000536e-04 3.145252184200000319e-08
2.345821204100000112e-02 -9.208079207899999606e-04 6.337008457700000236e-07
2.348200931799999946e-02 -9.116373619099999879e-04 1.195376610500000040e-06
2.350580593400000001e-02 -9.284759342100000522e-04 1.766194354900000015e-06
2.352960006299999879e-02 -9.503550653300000400e-04 2.155118258200000015e-06
2.355339495800000058e-02 -9.633232733499999490e-04 2.382454532899999907e-06
2.357719245200000022e-02 -9.719255707499999987e-04 2.809310315300000202e-06
2.360099053699999880e-02 -9.776530275399999970e-04 3.185907164900000043e-06
2.362478458799999875e-02 -9.852214194199999161e-04 3.360310292700000202e-06
2.364858245599999950e-02 -1.002779127399999921e-03 3.388140813399999809e-06
2.367238038500000044e-02 -1.047645257400000012e-03 3.257152441600000110e-06
2.369617699600000058e-02 -1.132891315899999972e-03 3.053389159999999918e-06
2.371997156399999890e-02 -1.249670902200000072e-03 2.846124966100000166e-06
2.374376443499999836e-02 -1.411341813800000029e-03 2.619630663100000110e-06
2.376755717499999879e-02 -1.616170579100000048e-03 2.346417424700000087e-06
2.379135329199999829e-02 -1.811064328199999979e-03 2.027569082300000166e-06
2.381515374000000088e-02 -1.945148526799999949e-03 1.645803065199999919e-06
2.383895328900000055e-02 -1.981613749799999991e-03 1.233783305000000052e-06
2.386275771800000153e-02 -1.897761592100000085e-03 7.476676722199999698e-07
2.388655451600000049e-02 -1.722409948999999944e-03 2.686144415100000040e-07
2.391035214300000003e-02 -1.525679155799999909e-03 -1.952976489700000023e-07
2.393415276800000061e-02 -1.326289353999999913e-03 -7.539553797900000241e-07
2.395795167800000153e-02 -1.119002939299999994e-03 -1.379301431999999976e-06
2.398174624000000074e-02 -9.288831233499999498e-04 -2.044007464700000107e-06
2.400539793300000141e-02 -7.855183957400000382e-04 -2.757408908899999799e-06
2.402920486099999892e-02 -6.875749397000000375e-04 -3.469272139100000094e-06
